value,bdrms,subboroughname,race,year,income_tile,non_bdrms,agperswt
3998500,4,Upper East Side,White,2008,5,3,93957274
1750000,3,Upper East Side,White,2008,5,3,40310734
1750000,3,Upper East Side,White,2008,5,3,34049264
1750000,1,Upper East Side,White,2008,5,0,19340755
1750000,2,Upper East Side,White,2008,4,1,19340755
1750000,3,Upper East Side,White,2008,4,0,19340755
2000000,4,Upper East Side,White,2008,5,2,71231788
950000,2,Upper East Side,White,2008,2,2,19340755
950000,3,Upper East Side,White,2008,4,0,71390884
600000,2,Upper East Side,White,2008,5,1,19340755
600000,3,Upper East Side,White,2008,5,0,78638214
500000,2,Upper East Side,White,2008,5,1,19340755
600000,1,Upper East Side,White,2008,5,0,20588836
2000000,3,Upper East Side,White,2008,4,0,17024632
700000,2,Upper East Side,White,2008,5,1,19488771
400000,1,Upper East Side,White,2008,4,0,19488771
2000000,3,Upper East Side,White,2008,5,1,174146505
440000,1,Upper East Side,Hispanic,2008,4,1,38681509
440000,2,Upper East Side,White,2008,5,1,34049264
200000,2,Upper East Side,White,2008,2,1,40913135
900000,2,Upper East Side,White,2008,4,2,19340755
1500000,3,Upper East Side,White,2008,5,5,17887175
1200000,3,Upper East Side,White,2008,3,2,20722237
630000,2,Upper East Side,Others,2008,3,2,20089770
630000,4,Upper East Side,White,2008,2,1,79801060
3998500,5,Upper East Side,Hispanic,2008,5,3,120921026
3998500,2,Upper East Side,White,2008,1,0,20092580
3998500,3,Upper East Side,White,2008,5,5,43943043
1700000,3,Upper East Side,White,2008,2,1,21628273
390000,2,Upper East Side,Others,2008,4,0,19603569
390000,2,Upper East Side,White,2008,2,1,22028410
15000,3,Upper East Side,Black,2008,2,0,20810892
15000,1,Upper East Side,Black,2008,1,0,20810892
15000,3,Upper East Side,Others,2008,3,1,19891690
15000,2,Upper East Side,White,2008,5,1,40371935
830000,2,Upper East Side,Hispanic,2008,4,1,40873643
830000,2,Upper East Side,White,2008,5,1,19177091
830000,2,Upper East Side,White,2008,5,1,19488771
830000,2,Upper East Side,White,2008,5,1,20089770
830000,3,Upper East Side,White,2008,3,2,32761260
2000000,5,Upper East Side,White,2008,3,3,64492966
700000,2,Upper East Side,White,2008,3,1,19340755
700000,2,Upper East Side,White,2008,3,2,19340755
700000,2,Upper East Side,White,2008,5,1,41636133
700000,3,Upper East Side,White,2008,5,2,34049264
700000,2,Upper East Side,White,2008,5,1,17092469
750000,2,Upper East Side,White,2008,4,1,20455038
750000,1,Upper East Side,White,2008,4,0,19340755
1200000,3,Upper East Side,White,2008,5,2,41177673
1200000,2,Upper East Side,White,2008,5,0,38681509
650000,3,Upper East Side,White,2008,5,1,20588836
650000,3,Upper East Side,White,2008,4,1,19340755
650000,2,Upper East Side,White,2008,5,1,34049264
650000,2,Upper East Side,White,2008,5,1,128775638
650000,2,Upper East Side,White,2008,5,1,61909043
650000,3,Upper East Side,White,2008,5,1,41177673
100000,3,Upper East Side,White,2008,4,1,19994702
30000,2,Upper East Side,White,2008,4,1,37990768
28000,3,Upper East Side,White,2008,4,1,16720621
25000,3,Upper East Side,White,2008,5,1,40442357
650000,2,Upper East Side,White,2008,5,1,74870057
650000,2,Upper East Side,White,2008,5,1,73065450
700000,2,Upper East Side,White,2008,2,2,20771948
700000,2,Upper East Side,White,2008,5,1,17024632
1200000,3,Upper East Side,White,2008,4,2,20339332
1200000,2,Upper East Side,White,2008,5,0,42075004
1200000,2,Upper East Side,White,2008,1,0,19672115
1200000,3,Upper East Side,White,2008,4,0,34049264
3998500,5,Upper East Side,White,2008,5,3,120565554
750000,2,Upper East Side,White,2008,4,1,34049264
480000,2,Upper East Side,White,2008,1,1,19994702
480000,2,Upper East Side,White,2008,1,1,20771948
1300000,3,Upper East Side,White,2008,5,1,39989403
1300000,2,Upper East Side,White,2008,3,1,19994702
284000,2,Upper East Side,White,2008,4,0,38681509
284000,1,Upper East Side,Hispanic,2008,5,1,19733784
275000,2,Upper East Side,Others,2008,4,0,19408327
450000,2,Upper East Side,White,2008,5,1,20185968
450000,2,Upper East Side,White,2008,2,1,19238568
250000,1,Upper East Side,White,2008,4,0,20722237
250000,2,Upper East Side,White,2008,2,1,20246350
250000,2,Upper East Side,White,2008,5,1,39207137
250000,3,Morningside Heights/Hamilton Heights,White,2008,4,2,38449785
250000,3,Morningside Heights/Hamilton Heights,White,2008,4,2,42536758
250000,4,Morningside Heights/Hamilton Heights,Others,2008,5,2,50724551
500000,3,Morningside Heights/Hamilton Heights,White,2008,1,1,20785007
500000,3,Morningside Heights/Hamilton Heights,White,2008,4,1,20055267
25000,3,Morningside Heights/Hamilton Heights,Black,2008,4,0,71663893
25000,2,Morningside Heights/Hamilton Heights,Black,2008,2,2,16139352
500000,3,Morningside Heights/Hamilton Heights,Black,2008,3,1,20255284
700000,3,Morningside Heights/Hamilton Heights,Black,2008,3,3,20659106
500000,4,Morningside Heights/Hamilton Heights,White,2008,2,2,19052923
500000,4,Morningside Heights/Hamilton Heights,Black,2008,4,2,49243226
750000,2,Morningside Heights/Hamilton Heights,White,2008,2,2,17606566
750000,3,Morningside Heights/Hamilton Heights,Black,2008,5,2,51078184
750000,4,Morningside Heights/Hamilton Heights,Black,2008,1,1,70308991
1000000,5,Morningside Heights/Hamilton Heights,Hispanic,2008,2,1,77952453
450,2,Morningside Heights/Hamilton Heights,White,2008,3,1,39463408
450,3,Morningside Heights/Hamilton Heights,Black,2008,4,1,45079830
450000,3,Morningside Heights/Hamilton Heights,Others,2008,5,1,76578492
800000,3,Morningside Heights/Hamilton Heights,White,2008,2,1,23133470
800000,3,Morningside Heights/Hamilton Heights,White,2008,4,2,95154145
800000,3,Morningside Heights/Hamilton Heights,White,2008,5,1,16574717
530000,2,Morningside Heights/Hamilton Heights,Others,2008,5,0,38365771
2000000,3,Morningside Heights/Hamilton Heights,White,2008,2,1,19460088
350000,2,Morningside Heights/Hamilton Heights,Black,2008,4,1,20695400
400000,3,Morningside Heights/Hamilton Heights,Black,2008,4,2,38563664
400000,2,Morningside Heights/Hamilton Heights,Black,2008,4,1,24936826
250000,5,Morningside Heights/Hamilton Heights,Hispanic,2008,4,1,107136778
800000,5,Morningside Heights/Hamilton Heights,Hispanic,2008,3,1,209904135
185000,4,Morningside Heights/Hamilton Heights,White,2008,3,2,50738521
300000,4,Morningside Heights/Hamilton Heights,Others,2008,3,2,84478767
300000,4,Morningside Heights/Hamilton Heights,Black,2008,4,1,19662284
400000,2,Central Harlem,Black,2008,2,1,20055267
450000,2,Central Harlem,White,2008,3,2,70653827
40000,3,Central Harlem,Black,2008,3,1,87809658
1000000,3,Central Harlem,White,2008,3,1,146849697
40000,3,Central Harlem,Black,2008,1,1,19467117
40000,3,Central Harlem,Black,2008,2,1,41043215
40000,3,Central Harlem,Black,2008,4,1,61656238
40000,3,Central Harlem,Black,2008,3,1,20065759
1000000,5,Central Harlem,Others,2008,3,1,131676875
200000,2,Central Harlem,Black,2008,5,0,26096912
200000,3,Central Harlem,Black,2008,2,1,17324478
250000,3,Central Harlem,Hispanic,2008,5,1,53626119
250000,3,Central Harlem,Black,2008,4,1,19227682
250000,3,Central Harlem,Black,2008,4,0,49119772
20000,2,Central Harlem,Black,2008,3,0,42430231
20000,3,Central Harlem,Black,2008,5,2,57031129
250000,3,Central Harlem,Black,2008,5,2,74283757
50000,3,Central Harlem,Black,2008,3,2,37430305
100000,3,Central Harlem,Black,2008,4,2,57657824
200000,3,Central Harlem,Black,2008,2,1,19558030
1000000,6,Central Harlem,Black,2008,3,2,87237259
1000000,4,Central Harlem,White,2008,5,2,40241124
200000,4,Central Harlem,Black,2008,1,1,18935306
150000,4,Central Harlem,Black,2008,1,1,19062890
150000,4,Central Harlem,Black,2008,3,1,21645742
1000000,1,Central Harlem,Black,2008,2,0,20791290
3998500,2,Central Harlem,White,2008,3,0,21666868
20000,3,Central Harlem,Black,2008,1,1,50084511
800000,3,East Harlem,Others,2008,4,1,19399339
800000,3,East Harlem,Black,2008,4,1,19281832
800000,2,East Harlem,White,2008,2,1,47012248
3998500,3,East Harlem,White,2008,1,1,20055267
25000,2,East Harlem,Black,2008,2,1,18937514
14000,3,East Harlem,Black,2008,2,1,38085726
14000,3,East Harlem,Black,2008,1,1,19268443
1000000,3,East Harlem,Hispanic,2008,3,1,71645067
3998500,2,Washington Heights/Inwood,White,2008,4,1,38749233
3998500,3,Washington Heights/Inwood,White,2008,4,0,62977504
330000,2,Washington Heights/Inwood,White,2008,4,1,72488010
350000,3,Washington Heights/Inwood,White,2008,2,1,41053008
350000,2,Washington Heights/Inwood,White,2008,5,1,36090399
350000,2,Washington Heights/Inwood,Hispanic,2008,3,1,44850592
350000,3,Washington Heights/Inwood,White,2008,4,0,46621023
250000,2,Washington Heights/Inwood,White,2008,4,1,38039635
400000,3,Washington Heights/Inwood,White,2008,5,2,57765849
300000,2,Washington Heights/Inwood,White,2008,5,2,38698398
375000,3,Washington Heights/Inwood,White,2008,2,1,19922551
200000,4,Washington Heights/Inwood,Others,2008,2,1,17661259
200000,3,Washington Heights/Inwood,Black,2008,3,1,63389725
375000,2,Washington Heights/Inwood,White,2008,3,2,21310236
360000,2,Washington Heights/Inwood,White,2008,4,2,40381718
360000,2,Washington Heights/Inwood,White,2008,4,1,39264226
250000,1,Washington Heights/Inwood,Hispanic,2008,3,0,17281365
275000,3,Washington Heights/Inwood,White,2008,5,1,36249658
300000,2,Washington Heights/Inwood,White,2008,4,2,18590391
300000,4,Washington Heights/Inwood,Hispanic,2008,3,1,47700145
300000,3,Washington Heights/Inwood,Hispanic,2008,2,1,95276909
300000,3,Washington Heights/Inwood,Hispanic,2008,2,1,63026493
284000,2,Washington Heights/Inwood,White,2008,4,0,19019818
450000,3,Washington Heights/Inwood,Hispanic,2008,3,2,80220131
320000,3,Washington Heights/Inwood,White,2008,4,1,23277086
320000,3,Washington Heights/Inwood,White,2008,2,1,20190859
245000,2,Washington Heights/Inwood,White,2008,3,1,45496122
245000,2,Washington Heights/Inwood,Black,2008,3,1,17900515
400000,2,Washington Heights/Inwood,White,2008,4,3,46902087
350000,2,Washington Heights/Inwood,Hispanic,2008,1,0,21139550
300000,2,Washington Heights/Inwood,White,2008,3,1,21154140
425000,3,Washington Heights/Inwood,Hispanic,2008,4,1,62612351
425000,3,Washington Heights/Inwood,Black,2008,4,1,35322519
425000,4,Washington Heights/Inwood,Black,2008,5,1,49243226
425000,4,Washington Heights/Inwood,Black,2008,4,1,24621613
425000,5,Greenwich Village/Financial District,White,2008,5,1,19946794
425000,3,Greenwich Village/Financial District,White,2008,5,0,72535310
425000,4,Greenwich Village/Financial District,White,2008,5,1,131077396
425000,3,Greenwich Village/Financial District,White,2008,5,1,19946794
425000,2,Chelsea/Clinton/Midtown,Hispanic,2008,5,1,67871541
425000,3,Upper East Side,White,2008,5,1,19946794
3998500,7,Upper East Side,White,2008,1,1,39893588
1600000,3,Stuyvesant Town/Turtle Bay,Others,2008,3,1,6388036
815000,1,Stuyvesant Town/Turtle Bay,Others,2008,4,0,6388036
550000,1,Upper East Side,White,2008,5,0,6388036
3998500,3,Greenwich Village/Financial District,White,2008,5,2,6388036
3998500,2,Greenwich Village/Financial District,White,2008,5,0,6388036
3998500,2,Greenwich Village/Financial District,White,2008,5,0,6388036
3998500,2,Greenwich Village/Financial District,White,2008,4,1,6388036
3998500,2,Greenwich Village/Financial District,White,2008,5,1,12776071
3998500,2,Chelsea/Clinton/Midtown,White,2008,5,1,18587455
3998500,2,Chelsea/Clinton/Midtown,White,2008,5,1,12776071
700000,2,Morningside Heights/Hamilton Heights,White,2008,1,2,6388036
610000,3,Chelsea/Clinton/Midtown,White,2008,5,1,6388036
830000,3,Chelsea/Clinton/Midtown,White,2008,5,1,22150232
432000,2,Chelsea/Clinton/Midtown,White,2008,5,1,6388036
405600,1,Stuyvesant Town/Turtle Bay,Others,2008,4,1,6388036
875000,2,Stuyvesant Town/Turtle Bay,Others,2008,2,1,6388036
850000,2,Stuyvesant Town/Turtle Bay,Others,2008,5,1,12776071
600000,4,Central Harlem,Black,2008,3,0,4889625
600000,4,Central Harlem,Black,2008,4,0,4889625
850000,4,Central Harlem,Hispanic,2008,4,1,24956135
850000,3,Central Harlem,Hispanic,2008,4,1,4889625
660000,4,Central Harlem,White,2008,5,1,24956135
660000,3,Central Harlem,White,2008,4,1,4889625
660000,3,Central Harlem,Black,2008,3,1,4889625
660000,3,Central Harlem,Others,2008,4,1,4889625
660000,3,Central Harlem,White,2008,5,1,4889625
660000,3,Central Harlem,Hispanic,2008,4,1,4889625
660000,3,Central Harlem,Black,2008,4,1,12644263
660000,4,Upper East Side,White,2008,4,1,17780825
660000,4,Upper East Side,White,2008,5,0,17780825
3998500,4,Upper East Side,White,2008,5,0,9779250
3998500,3,Upper East Side,White,2008,3,0,9779250
2000000,3,Upper East Side,White,2008,5,0,8863057
500000,5,East Harlem,White,2008,5,0,24129869
155000,3,East Harlem,White,2008,5,1,24129869
155000,1,Greenwich Village/Financial District,White,2008,3,0,4889625
155000,1,Greenwich Village/Financial District,White,2008,4,0,4889625
155000,3,Central Harlem,White,2008,5,2,9779250
2000000,3,Central Harlem,White,2008,5,0,9779250
3998500,3,Stuyvesant Town/Turtle Bay,White,2008,4,1,9779250
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,4,1,9779250
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,4,1,9779250
3998500,4,Stuyvesant Town/Turtle Bay,Others,2008,5,1,29177127
3998500,3,Central Harlem,White,2008,4,1,4889625
3998500,2,Upper West Side,White,2008,4,1,4889625
3998500,3,Greenwich Village/Financial District,Others,2008,4,1,19478189
3998500,4,Greenwich Village/Financial District,White,2008,3,1,17780825
3998500,3,Greenwich Village/Financial District,White,2008,4,1,4889625
1400000,3,Morningside Heights/Hamilton Heights,Others,2008,4,1,19478189
1400000,1,Morningside Heights/Hamilton Heights,White,2008,4,1,9779250
2000000,4,Morningside Heights/Hamilton Heights,White,2008,5,1,9779250
2000000,4,Morningside Heights/Hamilton Heights,White,2008,4,1,24956135
600000,4,Central Harlem,White,2008,4,1,24129869
600000,4,Central Harlem,Black,2008,2,1,4889625
600000,3,Morningside Heights/Hamilton Heights,Hispanic,2008,4,2,16264428
700000,3,Central Harlem,Hispanic,2008,4,1,13100576
500000,3,Central Harlem,White,2008,4,1,12644263
500000,3,Central Harlem,White,2008,3,2,4889625
700000,3,Central Harlem,Black,2008,4,0,12644263
250000,2,Chelsea/Clinton/Midtown,White,2008,5,1,4889625
1300000,2,Chelsea/Clinton/Midtown,White,2008,3,0,4889625
1000000,2,Chelsea/Clinton/Midtown,White,2008,5,0,4889625
1500000,3,Chelsea/Clinton/Midtown,Others,2008,1,0,14588564
550000,1,Chelsea/Clinton/Midtown,White,2008,3,0,4889625
550000,1,Chelsea/Clinton/Midtown,White,2008,5,0,4889625
550000,2,Chelsea/Clinton/Midtown,Others,2008,5,0,4889625
550000,3,Chelsea/Clinton/Midtown,White,2008,4,1,9779250
800000,3,Central Harlem,White,2008,5,1,6388036
550000,3,Central Harlem,White,2008,5,1,12776071
620000,3,Central Harlem,White,2008,3,1,6388036
700000,3,Central Harlem,Others,2008,4,1,6388036
700000,1,Upper East Side,White,2008,5,0,12776071
700000,1,Upper East Side,White,2008,3,0,6388036
700000,1,Upper East Side,White,2008,3,0,6388036
700000,2,Upper East Side,Others,2008,4,1,25447220
700000,2,Upper East Side,Others,2008,4,1,6388036
700000,2,Upper East Side,Others,2008,4,1,6388036
1300000,1,Greenwich Village/Financial District,White,2008,3,1,6388036
1350000,1,Greenwich Village/Financial District,White,2008,5,1,12776071
1350000,1,Greenwich Village/Financial District,White,2008,5,1,12776071
3998500,3,Greenwich Village/Financial District,White,2008,5,0,12776071
980000,2,Upper West Side,White,2008,5,1,6388036
735000,2,Upper West Side,White,2008,5,1,6388036
850000,5,Upper West Side,White,2008,2,3,32603866
850000,3,Upper West Side,Others,2008,2,2,12776071
850000,4,Upper West Side,Black,2008,4,3,29657918
3998500,4,Upper East Side,White,2008,5,2,23229705
3998500,4,Upper East Side,White,2008,5,2,41978027
3998500,3,Upper East Side,White,2008,3,2,6388036
3998500,4,Upper East Side,White,2008,5,2,22150232
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,5,2,12776071
3998500,3,Stuyvesant Town/Turtle Bay,White,2008,5,2,12776071
3998500,3,Stuyvesant Town/Turtle Bay,White,2008,5,2,12776071
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,5,2,6388036
3998500,3,Stuyvesant Town/Turtle Bay,Hispanic,2008,2,1,12776071
700000,2,Chelsea/Clinton/Midtown,White,2008,5,1,12776071
700000,3,Chelsea/Clinton/Midtown,White,2008,5,1,23229705
700000,3,Chelsea/Clinton/Midtown,Hispanic,2008,3,1,6388036
700000,3,Chelsea/Clinton/Midtown,White,2008,5,1,6388036
700000,4,Chelsea/Clinton/Midtown,White,2008,5,1,31524394
760000,1,Greenwich Village/Financial District,White,2008,4,0,37993894
760000,2,Greenwich Village/Financial District,White,2008,5,0,37993894
760000,2,Greenwich Village/Financial District,White,2008,4,1,37993894
760000,1,Greenwich Village/Financial District,Hispanic,2008,1,0,18996947
1200000,2,Upper West Side,Others,2008,2,0,18996947
3998500,4,Upper West Side,White,2008,5,1,69081247
1500000,3,Upper West Side,Others,2008,5,0,37993894
1500000,4,Upper West Side,White,2008,3,2,18996947
1500000,3,Upper East Side,White,2008,5,0,65871078
1500000,3,Washington Heights/Inwood,Hispanic,2008,4,0,3657496
1500000,4,Washington Heights/Inwood,Hispanic,2008,4,1,5803233
1500000,4,Central Harlem,Black,2008,3,2,707489
1500000,4,Central Harlem,Black,2008,3,2,1894786
